"AU=Rabkin, Dmitry or"
"AU=Rabkin, Mitchell or"
"AU=Rabkin, Samuel or"
"AU=Raby, Benjamin or"
"AU=Rachid, Rima or"
"AU=Racowsky, Catherine or"
"AU=Raemer, Daniel or"
"AU=Raffetto, Joseph or"
"AU=Rahbar, Reza or"
"AU=Rahman, Mohammed or"
"AU=Rahme, Laurence or"
"AU=Raines, Douglas or"
"AU=Rainville, James or"
"AU=Raja, Ali or"
"AU=Rajagopal, Jayaraj or"
"AU=Rajagopal, Satish or"
"AU=Rajaiya, Jaya or"
"AU=Raje, Noopur or"
"AU=Ralston, Steven or"
"AU=Ramaiya, Nikhil or"
"AU=Ramalingam, Vetrivelan or"
"AU=Ramani, Subha or"
"AU=Ramappa, Arun or"
"AU=Ramaswamy, Sridhar or"
"AU=Ramesh, Vijaya or"
"AU=Ramirez, Alberto or"
"AU=Ramoni, Rachel or"
"AU=Rana, Sarosh or"
"AU=Randall, Edin or"
"AU=Randall, Thomas or"
"AU=Rando, Robert or"
"AU=Randolph, Adrienne or"
"AU=Randolph, Gregory or"
"AU=Rangel, Shawn or"
"AU=Rapoport, Tom or"
"AU=Rapoza, Peter or"
"AU=Rappaport, Leonard or"
"AU=Rappaport, Nancy or"
"AU=Raptopoulos, Vassilios or"
"AU=Rask-Madsen, Christian or"
"AU=Raskin, Kevin or"
"AU=Ratai, Eva-Maria or"
"AU=Ratey, John or"
"AU=Rathi, Yogesh or"
"AU=Rathmell, James or"
"AU=Rathod, Rahul or"
"AU=Ratnaraj, Joyson or"
"AU=Rattner, David or"
"AU=Rauch, Paula or"
"AU=Rauch, Scott or"
"AU=Rauch, Steven or"
"AU=Raut, Chandrajit or"
"AU=Ravid, Shmuel or"
"AU=Raviola, Elio or"
"AU=Raviola, Giuseppe or"
"AU=Raychaudhuri, Soumya or"
"AU=Raymond, Laurie or"
"AU=Raynor, Elizabeth or"
"AU=Raza, Sughra or"
"AU=Reardon, David or"
"AU=Reardon, Edward or"
"AU=Rebbeck, Timothy or"
"AU=Recht, Abram or"
"AU=Recht, James or"
"AU=Reck-Peterson, Samara or"
"AU=Recklitis, Christopher or"
"AU=Redd, Sharon or"
"AU=Redline, Susan or"
"AU=Redmond, Robert or"
"AU=Reed, Robin or"
"AU=Reede, Joan or"
"AU=Reese, Timothy or"
"AU=Reeves, Roger or"
"AU=Regan, Meredith or"
"AU=Regehr, Wade or"
"AU=Regestein, Quentin or"
"AU=Rehm, Heidi or"
"AU=Reich, David or"
"AU=Reich, Donald or"
"AU=Reid, Lynne or"
"AU=Reilly, Raymond or"
"AU=Rein, Mitchell or"
"AU=Reinecker, Hans-Christian or"
"AU=Reinherz, Ellis or"
"AU=Reinsberger, Claus or"
"AU=Reis, Ben or"
"AU=Reisner, Andrew or"
"AU=Reisner, Sereno or"
"AU=Reiss, Rosemary or"
"AU=Remold, Heinz or"
"AU=Remold-O'Donnell, Eileen or"
"AU=Rennke, Helmut or"
"AU=Rentz, Dorene or"
"AU=Ressler, Kerry or"
"AU=Retik, Alan or"
"AU=Reuter, Martin or"
"AU=Rexrode, Kathryn or"
"AU=Rey-Casserly, Celiane or"
"AU=Reynolds, Deborah or"
"AU=Reynolds, Eileen or"
"AU=Reynolds, Rachel or"
"AU=Rhatigan, Joseph or"
"AU=Rhee, Eugene or"
"AU=Rhei, Esther or"
"AU=Rhein, Lawrence or"
"AU=Rheinwald, James or"
"AU=Rhoads, David or"
"AU=Rhodes, Erinn or"
"AU=Rhodes, Jonathan or"
"AU=Rhodes-Kropf, Jennifer or"
"AU=Ricciotti, Hope or"
"AU=Rich, Michael or"
"AU=Rich, Michael or"
"AU=Rich-Edwards, Janet or"
"AU=Richards, William or"
"AU=Richardson, Charles or"
"AU=Richardson, Martha or"
"AU=Richardson, Paul or"
"AU=Richmond, Tracy or"
"AU=Richter, James or"
"AU=Rider, Elizabeth or"
"AU=Rider, Jennifer or"
"AU=Ridker, Paul or"
"AU=Riedy, Christine or"
"AU=Riella, Leonardo or"
"AU=Riess, Helen or"
"AU=Rifai, Nader or"
"AU=Rigotti, Nancy or"
"AU=Riley, Edwin or"
"AU=Riley, Laura or"
"AU=Rimm, Eric or"
"AU=Rincon, Sandra or"
"AU=Rind, David or"
"AU=Ring, David or"
"AU=Ringer, Steven or"
"AU=Rinn, John or"
"AU=Riordan, James or"
"AU=Risko, Wanessa or"
"AU=Risser, Thomas or"
"AU=Ritholz, Marilyn or"
"AU=Ritz, Jerome or"
"AU=Rivera, Miguel or"
"AU=Riviello, Robert or"
"AU=Rivkin, Michael or"
"AU=III, Joseph or"
"AU=Rizzoli, Paul or"
"AU=Roach, James or"
"AU=Robb, Richard or"
"AU=Robb-Nicholson, Celeste or"
"AU=Robbins, Gregory or"
"AU=Roberson, David or"
"AU=Roberts, Amy or"
"AU=Roberts, David or"
"AU=Roberts, Drucilla or"
"AU=Jr., Jesse or"
"AU=Roberts, Thomas or"
"AU=Jr., Richard or"
"AU=Robins, James or"
"AU=Robinson, Dwight or"
"AU=Robinson, Julian or"
"AU=Robinson, Malcolm or"
"AU=Robinson, Richard or"
"AU=Robinson, Shenandoah or"
"AU=Robson, Caroline or"
"AU=Robson, Simon or"
"AU=Rocco, Thomas or"
"AU=Rocha, Roberto or"
"AU=Rochman, Guy or"
"AU=Rockoff, Mark or"
"AU=Rodig, Nancy or"
"AU=Rodig, Scott or"
"AU=Rodolico, John or"
"AU=Rodrigue, James or"
"AU=Rodriguez, Edward or"
"AU=Rodriguez-Villa, Fernando or"
"AU=Roe, Eugene or"
"AU=Roffman, Joshua or"
"AU=Rogers, Jack or"
"AU=Rogers, Michael or"
"AU=Rogulja, Dragana or"
"AU=Rohde, Jon or"
"AU=Rojas, Rafael or"
"AU=Rolla, Arturo or"
"AU=Rollins, Barrett or"
"AU=Romain, Paul or"
"AU=Romero, Javier or"
"AU=Romero, Jose or"
"AU=Romo, Laura or"
"AU=Ronningstam, Elsa or"
"AU=Ronthal, Michael or"
"AU=Ropper, Allan or"
"AU=Rordorf, Guy or"
"AU=Rosales, Ana or"
"AU=Rosand, Jonathan or"
"AU=Rosas, Herminia or"
"AU=Rosas, Ivan or"
"AU=Rosas, Sylvia or"
"AU=Rose, Burton or"
"AU=Rose, Sherri or"
"AU=Rosen, Bruce or"
"AU=Rosen, Carlo or"
"AU=Rosen, Dennis or"
"AU=Rosen, Evan or"
"AU=Rosen, Glenn or"
"AU=Rosen, Harold or"
"AU=Rosen, Matthew or"
"AU=Rosen, Rachel or"
"AU=Rosen, Seymour or"
"AU=Rosen, Vicki or"
"AU=Rosenbaum, Jerrold or"
"AU=Rosenberg, Darren or"
"AU=Rosenberg, Earle or"
"AU=Rosenberg, Eric or"
"AU=Rosenberg, Paul or"
"AU=Rosenberg, Robert or"
"AU=Rosenblatt, Jacalyn or"
"AU=Rosenblatt, Laurie or"
"AU=Rosenblatt, Peter or"
"AU=Rosenblum, Barry or"
"AU=Rosenblum, Debra or"
"AU=Rosenblum, Jennifer or"
"AU=Rosenthal, Daniel or"
"AU=Rosenthal, David or"
"AU=Rosenthal, Eric or"
"AU=Rosenthal, Meredith or"
"AU=Rosenthal, Michael or"
"AU=Rosenthal, Perry or"
"AU=Rosenthal, Robert or"
"AU=Rosenzweig, Anthony or"
"AU=Rosmarin, David or"
"AU=Rosner, Bernard or"
"AU=Rosow, Carl or"
"AU=Rosowski, John or"
"AU=Ross, Douglas or"
"AU=Ross, Edgar or"
"AU=Ross, John or"
"AU=Ross, Robin or"
"AU=Ross-Degnan, Dennis or"
"AU=Silva, Denise or"
"AU=Rossi, Derrick or"
"AU=Rosso, Isabelle or"
"AU=Rost, Natalia or"
"AU=Rota, Marcello or"
"AU=Rotenberg, Alexander or"
"AU=Roth, Elizabeth or"
"AU=Rothenberg, Albert or"
"AU=Rothermel, Holly or"
"AU=Rothschild, Jeffrey or"
"AU=Rotnitzky, Andrea or"
"AU=Rotter, Nancy or"
"AU=Rottingen, John-Arne or"
"AU=Rowley, Christopher or"
"AU=Roy, Christopher or"
"AU=Rozenblum, Ronen or"
"AU=Rozental, Tamara or"
"AU=Ruan, Chun or"
"AU=Ruan, Daniel or"
"AU=Rubash, Harry or"
"AU=Rubenstein, Mitchell or"
"AU=Rubin, Eric or"
"AU=Rubin, Lee or"
"AU=Rubin, Marcie or"
"AU=Rubin, Robert or"
"AU=Ruderman, Joan or"
"AU=Rudner, David or"
"AU=Rudolph, Jenny or"
"AU=Rudolph, Uwe or"
"AU=Rueda, Bo or"
"AU=Ruff, Christian or"
"AU=Rufo, Paul or"
"AU=Rumbaugh, Calvin or"
"AU=Ruprecht, Ruth or"
"AU=Ruskin, Jeremy or"
"AU=Russell, Anthony or"
"AU=Russell, Gary or"
"AU=Russell, George or"
"AU=Russell, Paul or"
"AU=Russell, Roger or"
"AU=Russell, Steven or"
"AU=Russo, Andrea or"
"AU=Rutherford, Anna or"
"AU=Rutkove, Seward or"
"AU=Ruvkun, Gary or"
"AU=Ryan, Colleen or"
"AU=Ryan, Daniel or"
"AU=Ryan, David or"
"AU=Ryan, Edward or"
"AU=Ryan, Louise or"
"AU=Rego, Monica or"
"AU=Saad, Rima or"
"AU=Saal, Janice or"
"AU=Saavedra-Lauzon, Arturo or"
"AU=Sabatine, Marc or"
"AU=Sabatini, Bernardo or"
"AU=Sabatini, Mary or"
"AU=Sabharwal, Shakti or"
"AU=Sabharwal, Sunil or"
"AU=Sabin, James or"
"AU=Sabuncu, Mert or"
"AU=Sacco, Dianne or"
"AU=Sachs, David or"
"AU=Sachs, Gary or"
"AU=Sacknoff, Richard or"
"AU=Sacks, Barry or"
"AU=Sacks, Frank or"
"AU=Sackstein, Robert or"
"AU=Sadoughi, Susan or"
"AU=Sadovnikoff, Nicholas or"
"AU=Sadow, Cheryl or"
"AU=Sadow, Peter or"
"AU=Sadri-Vakili, Ghazaleh or"
"AU=Saffitz, Jeffrey or"
"AU=Safran, Charles or"
"AU=Safren, Steven or"
"AU=Sahani, Dushyant or"
"AU=Sahay, Amar or"
"AU=Sahin, Mustafa or"
"AU=Sahney, Vinod or"
"AU=Sahni, Vikram or"
"AU=Saidman, Susan or"
"AU=Sainani, Nisha or"
"AU=Saini, Sanjay or"
"AU=Saint-Geniez, Magali or"
"AU=Sajdel-Sulkowska, Elizabeth or"
"AU=Sakadzic, Sava or"
"AU=Sakata, Toshiya or"
"AU=Saksena, Mansi or"
"AU=Salajegheh, Mohammad or"
"AU=Salamon, Suzanne or"
"AU=Salat, David or"
"AU=Salazar, Gloria or"
"AU=Saldana, Fidencio or"
"AU=Saleeb, Susan or"
"AU=Saleh, Fabian or"
"AU=Salhanick, Steven or"
"AU=Salic, Adrian or"
"AU=Salim, Ali or"
"AU=Sallan, Stephen or"
"AU=Salomon, Joshua or"
"AU=Saltzman, Brian or"
"AU=Saltzman, John or"
"AU=Salvin, Joshua or"
"AU=Salzman, Carl or"
"AU=Samal, Lipika or"
"AU=Samelson, Elizabeth or"
"AU=Samir, Anthony or"
"AU=Samnaliev, Mihail or"
"AU=Samples, Cathryn or"
"AU=Sampson, Christian or"
"AU=Sams, Christie or"
"AU=Samson-Jain, Jacqueline or"
"AU=Samuels, Martin or"
"AU=Samuels, Ronald or"
"AU=Estepar, Raul or"
"AU=Sanborn, Danita or"
"AU=Sanchez, Leon or"
"AU=Sanchez, Pedro or"
"AU=Sanda, Martin or"
"AU=Sandberg, Michael or"
"AU=Sander, Chris or"
"AU=Sanders, Kathy or"
"AU=Sanders, Stephen or"
"AU=Sandora, Thomas or"
"AU=Sandrock, Norma or"
"AU=Sands, Daniel or"
"AU=Sands, Kenneth or"
"AU=Sang, Christine or"
"AU=Sankaran, Vijay or"
"AU=Santagata, Sandro or"
"AU=Santangelo, Susan or"
"AU=Santra, Sampa or"
"AU=Saper, Clifford or"
"AU=Sarge, Todd or"
"AU=Sarma, Jay or"
"AU=Sarwar, Ammar or"
"AU=Sasahara, Arthur or"
"AU=Saslowsky, David or"
"AU=Sasson, J. or"
"AU=Satin, David or"
"AU=Sato, Luke or"
"AU=Sattler, Martin or"
"AU=Sauzier, Maria-Consuela or"
"AU=Savadjiev, Peter or"
"AU=Savage, Jessica or"
"AU=Savage, Robert or"
"AU=Savage, William or"
"AU=Savitsky, Joan or"
"AU=Savova, Guergana or"
"AU=Sawhney, Mandeep or"
"AU=Sawicki, Gregory or"
"AU=Sax, Carolyn or"
"AU=Sax, Paul or"
"AU=Saxena, Richa or"
"AU=Sayah, Assaad or"
"AU=Sayeed, Sadath or"
"AU=Saylor, Philip or"
"AU=Scadden, David or"
"AU=Scammell, Thomas or"
"AU=Schachter, Steven or"
"AU=Schaechter, Judith or"
"AU=Schaefer, Kristen or"
"AU=Schaefer, Pamela or"
"AU=Schalock, Peter or"
"AU=Schapira, Lidia or"
"AU=Schapiro, Robert or"
"AU=Scharf, Jeremiah or"
"AU=Schaumberg, Debra or"
"AU=Schechner, Sylvia or"
"AU=Schechter, Neil or"
"AU=Scheer, Frank or"
"AU=Scheib, Rochelle or"
"AU=Scheindlin, Benjamin or"
"AU=Scheinman, Pamela or"
"AU=Schen, Cathy or"
"AU=Schenker, Matthew or"
"AU=Schermerhorn, Marc or"
"AU=Schernhammer, Eva or"
"AU=Scherrer-Crosbie, Marielle or"
"AU=Scherzer, Clemens or"
"AU=Schiff, Gordon or"
"AU=Schiff, Isaac or"
"AU=Schiffer, Fredric or"
"AU=Schildkrout, Barbara or"
"AU=Schindler, Jerald or"
"AU=Schlaug, Gottfried or"
"AU=Schlondorff, Johannes or"
"AU=Schlossman, Deborah or"
"AU=Schlossman, Robert or"
"AU=Schlossman, Stuart or"
"AU=Schlozman, Steven or"
"AU=Schmahmann, Jeremy or"
"AU=Schmidt, Ehud or"
"AU=Schmitt, William or"
"AU=Schmults, Chrysalyne or"
"AU=Schneeberger, Eveline or"
"AU=Schneeweiss, Sebastian or"
"AU=Schneider, Benjamin or"
"AU=Schneider, Eric or"
"AU=Schneider, Jeffrey or"
"AU=Schneider, Louise or"
"AU=Schneider, Lynda or"
"AU=Schneider, Robert or"
"AU=Schnipper, Jeffrey or"
"AU=Schnipper, Lowell or"
"AU=Schnitt, Stuart or"
"AU=Schoen, Frederick or"
"AU=Schoenfeld, Andrew or"
"AU=Schoenfeld, David or"
"AU=Schoenfeld, Schoenfeld or"
"AU=Schomer, Donald or"
"AU=Schonberg, Mara or"
"AU=Schonwald, Alison or"
"AU=Schools, Anne or"
"AU=Schorge, John or"
"AU=Schouten, Ronald or"
"AU=Schrag, Deborah or"
"AU=Schuemann, Jan or"
"AU=Schuler, John or"
"AU=Schumacher, Valerie or"
"AU=Schur, Peter or"
"AU=Schuster, Mark or"
"AU=Schutzman, Sara or"
"AU=Schuur, Jeremiah or"
"AU=Schwab, Joseph or"
"AU=Schwaitzberg, Steven or"
"AU=Schwamm, Lee or"
"AU=Schwartz, Carl or"
"AU=Schwartz, Jane or"
"AU=Schwartz, Joel or"
"AU=Schwartz, Richard or"
"AU=Schwartzstein, Richard or"
"AU=Schwarz, Thomas or"
"AU=Schwarzschild, Michael or"
"AU=Schwer, Bjoern or"
"AU=Scirica, Benjamin or"
"AU=Scirica, Christina or"
"AU=Scott, Deborah or"
"AU=Scott, James or"
"AU=Scott, R or"
"AU=Scott, Richard or"
"AU=Scott-Vernaglia, Shannon or"
"AU=Scrivani, Steven or"
"AU=Scully, Ralph or"
"AU=III, George or"
"AU=Seaman, Michael or"
"AU=Seckel, Brooke or"
"AU=Seco, Joao or"
"AU=Sectish, Theodore or"
"AU=Sedaghat, Ahmad or"
"AU=Seed, Brian or"
"AU=Seefelder, Christian or"
"AU=Seeger, John or"
"AU=Seely, Ellen or"
"AU=Segal, Rosalind or"
"AU=Seidman, Christine or"
"AU=Seidman, Jonathan or"
"AU=Seidman, Larry or"
"AU=Seifter, Julian or"
"AU=Seiner, Stephen or"
"AU=Seldin, Edward or"
"AU=Selim, Magdy or"
"AU=Selkoe, Dennis or"
"AU=Selman, Robert or"
"AU=Seltzer, Steven or"
"AU=Selvaggi, Kathy or"
"AU=Selwyn, Andrew or"
"AU=Semaan, J. or"
"AU=Semigran, Gail or"
"AU=Semigran, Marc or"
"AU=Seminara, Stephanie or"
"AU=Semrau, Katherine or"
"AU=Sen, Gita or"
"AU=Sen, Sarbattama or"
"AU=Sena, Laureen or"
"AU=Sengupta, Shiladitya or"
"AU=Senthilnathan, Venkatachalam or"
"AU=Seo, Ji or"
"AU=Seong, Ihn or"
"AU=Sepucha, Karen or"
"AU=Sequist, Lecia or"
"AU=Sequist, Thomas or"
"AU=Serhan, Charles or"
"AU=Serwold, Thomas or"
"AU=Sesso, Howard or"
"AU=Seth, Pankaj or"
"AU=Sethna, Navil or"
"AU=Setnik, Gary or"
"AU=Seton, Margaret or"
"AU=Setsompop, Kawin or"
"AU=Sever, Sanja or"
"AU=Seward, Susan or"
"AU=Sewell, William or"
"AU=Seymour, Brittany or"
"AU=Sgroi, Dennis or"
"AU=Shadick, Nancy or"
"AU=Shaefer, Jeffry or"
"AU=Shafer, Linda or"
"AU=Shaffer, Howard or"
"AU=Shah, Amil or"
"AU=Shah, Ankoor or"
"AU=Shah, Jagesh or"
"AU=Shah, Khalid or"
"AU=Shah, Neel or"
"AU=Shah, Pinak or"
"AU=Shah, Sabera or"
"AU=Shah, Uzma or"
"AU=Shahian, David or"
"AU=Shamberger, Robert or"
"AU=Shamu, Caroline or"
"AU=Shanbhag, Arun or"
"AU=Shane, Howard or"
"AU=Shank, Erik or"
"AU=Shannon, Daniel or"
"AU=Shapiro, Daniel or"
"AU=Shapiro, Debra or"
"AU=Shapiro, Elizabeth or"
"AU=Shapiro, Fred or"
"AU=Shapiro, Frederic or"
"AU=Shapiro, Geoffrey or"
"AU=Shapiro, Jo or"
"AU=Shapiro, Laurie or"
"AU=Shapiro, Nathan or"
"AU=Shapiro, Roger or"
"AU=Sharma, Amita or"
"AU=Sharma, Amita or"
"AU=Sharma, Amitabh or"
"AU=Sharma, G. or"
"AU=Sharma, Niraj or"
"AU=Sharma, Nutan or"
"AU=Sharma, Tanvi or"
"AU=Sharon, Estee or"
"AU=Sharp, Gregory or"
"AU=Sharpe, Arlene or"
"AU=Shaw, Alice or"
"AU=Shaw, Stanley or"
"AU=Shedlack, Karen or"
"AU=Sheen, Jen or"
"AU=Sheen, Volney or"
"AU=Sheikh, Aziz or"
"AU=Sheils, Catherine or"
"AU=Sheiman, Robert or"
"AU=Shein, David or"
"AU=Shekar, Prem or"
"AU=Shellito, Paul or"
"AU=Shen, Erxia or"
"AU=Shen, Jie or"
"AU=Shen, Lucy or"
"AU=Shen, Yiping or"
"AU=Shenoy, Erica or"
"AU=Shenton, Martha or"
"AU=Shepard, Jo-Anne or"
"AU=Shepherd, Kenneth or"
"AU=Shera, Christopher or"
"AU=Sheridan, Alice or"
"AU=Sheridan, Robert or"
"AU=Sherman, Janet or"
"AU=Shernan, Stanton or"
"AU=Sheth, Sunil or"
"AU=Shi, Guo-Ping or"
"AU=Shi, Hai or"
"AU=Shi, Jinjun or"
"AU=Shi, Yang or"
"AU=Shi, Yujiang or"
"AU=Shields, Alexandra or"
"AU=Shields, Helen or"
"AU=Shields, Steven or"
"AU=Shifren, Jan or"
"AU=Shih, Helen or"
"AU=Shih, Ludy or"
"AU=Shih, Vivian or"
"AU=Shih, William or"
"AU=Shikora, Scott or"
"AU=Shin, Jennifer or"
"AU=Shin, Jordan or"
"AU=Shin, Sonya or"
"AU=Shinagare, Atul or"
"AU=Shingleton, Bradford or"
"AU=Shinn, Ann or"
"AU=Shioda, Toshihiro or"
"AU=Ship, Amy or"
"AU=Shipley, William or"
"AU=Shipp, Margaret or"
"AU=Shipp, Thomas or"
"AU=Shivdasani, Ramesh or"
"AU=Shmerling, Robert or"
"AU=Shnider, Marc or"
"AU=Shoelson, Steven or"
"AU=Shoji, Brent or"
"AU=Sholl, Lynette or"
"AU=Shonkoff, Jack or"
"AU=Shook, Douglas or"
"AU=Shore, Benjamin or"
"AU=Shore, Miles or"
"AU=Shortsleeve, Michael or"
"AU=Shoup, Timothy or"
"AU=Shreffler, Wayne or"
"AU=Shrier, Lydia or"
"AU=Shtasel, Derri or"
"AU=Jr., Samuel or"
"AU=Shukla, Avinash or"
"AU=Shusterman, Stephen or"
"AU=Shusterman, Suzanne or"
"AU=Shvilkin, Alexei or"
"AU=Shyn, Paul or"
"AU=Sicinski, Peter or"
"AU=Siddiqi, Omar or"
"AU=Sideridis, Georgios or"
"AU=Sidman, Richard or"
"AU=Sieberg, Christine or"
"AU=Siebert, Uwe or"
"AU=Siedner, Mark or"
"AU=Sieff, Colin or"
"AU=Siegel, Alan or"
"AU=Siegel, Arthur or"
"AU=Siegel, Ronald or"
"AU=Siewert, Bettina or"
"AU=Signorello, Lisa or"
"AU=Signoretti, Sabina or"
"AU=Silberstein, Leslie or"
"AU=Silbersweig, David or"
"AU=Silbert, Jeremiah or"
"AU=Silen, William or"
"AU=Sillman, Frederick or"
"AU=Sillman, Jane or"
"AU=Silva, Bernardo or"
"AU=Silva, Paolo or"
"AU=Silver, Daniel or"
"AU=Silver, Julie or"
"AU=Silver, Pamela or"
"AU=Silvera, Michelle or"
"AU=Silveri, Marisa or"
"AU=Silverman, Edwin or"
"AU=Silverman, Lewis or"
"AU=Silverman, Stuart or"
"AU=Silversin, Jacob or"
"AU=Silvestri, Ronald or"
"AU=Simeone, Joseph or"
"AU=Simmons, Barry or"
"AU=Simmons, Esau or"
"AU=Simmons, Leigh or"
"AU=Simon, Bennett or"
"AU=Simon, David or"
"AU=Simon, Harvey or"
"AU=Simon, Mirela or"
"AU=Simon, Naomi or"
"AU=Simon, Steven or"
"AU=Simone-Skidmore, Mark or"
"AU=Simons, Laura or"
"AU=Simopoulos, Thomas or"
"AU=Sims, Nathaniel or"
"AU=Sinclair, David or"
"AU=Sinclair, Samuel or"
"AU=Singer, Daniel or"
"AU=Singer, Jayne or"
"AU=Singer, Sara or"
"AU=Singh, Ajay or"
"AU=Singh, Ajay or"
"AU=Singh, Jagmeet or"
"AU=Singh, Sarabjeet or"
"AU=Singh, Tajinder or"
"AU=Singhal, Aneesh or"
"AU=Sitek, Arkadiusz or"
"AU=Skarf, Lara or"
"AU=Skates, Steven or"
"AU=Skillman, John or"
"AU=Skotko, Brian or"
"AU=Skurnik, David or"
"AU=Slack, Frank or"
"AU=Slack, Warner or"
"AU=Slanetz, Priscilla or"
"AU=Slaugenhaupt, Susan or"
"AU=Slavin, Peter or"
"AU=Slavin, Sumner or"
"AU=Slawsby, Ellen or"
"AU=Sledge, Clement or"
"AU=Sleeper, Lynn or"
"AU=Sliz, Piotr or"
"AU=Sloan, Steven or"
"AU=Sloane, Jacob or"
"AU=Slovik, David or"
"AU=Slovik, Lois or"
"AU=Sluss, Patrick or"
"AU=Smetana, Gerald or"
"AU=Smink, Douglas or"
"AU=Smith, Barbara or"
"AU=Smith, Charles or"
"AU=Smith, Clyde or"
"AU=Smith, Daniel or"
"AU=Smith, Edward or"
"AU=Smith, Felicia or"
"AU=Smith, Gideon or"
"AU=Smith, Joan or"
"AU=Smith, Lois or"
"AU=Smith, Matthew or"
"AU=Smith, Nicole or"
"AU=Smith, Raymond or"
"AU=Smith, Rex or"
"AU=Smith, Stacy or"
"AU=Smith, Thomas or"
"AU=Smith, Vincent or"
"AU=Smith-fawzi, Mary or"
"AU=Smith-Warner, Stephanie or"
"AU=Smoller, Jordan or"
"AU=Smulders-Meyer, Olga or"
"AU=Smulowitz, Peter or"
"AU=Snapper, Scott or"
"AU=Snyder, Brian or"
"AU=Sober, Arthur or"
"AU=Soberman, Roy or"
"AU=Sobrin, Lucia or"
"AU=Sodickson, Aaron or"
"AU=Sodroski, Joseph or"
"AU=Sogg, Stephanie or"
"AU=Sohani, Aliyah or"
"AU=Soiffer, Robert or"
"AU=Sola-Visner, Martha or"
"AU=Solet, Jo or"
"AU=Solo, Victor or"
"AU=Solomon, Caren or"
"AU=Solomon, Daniel or"
"AU=Solomon, Harold or"
"AU=Solomon, Martin or"
"AU=Solomon, Mildred or"
"AU=Solomon, Scott or"
"AU=Solt, Ken or"
"AU=Soltoff, Stephen or"
"AU=Somani, Sujata or"
"AU=Somers, Michael or"
"AU=Sommers, Benjamin or"
"AU=Son, Mary or"
"AU=Song, Phillip or"
"AU=Sonis, Andrew or"
"AU=Sonis, Stephen or"
"AU=Sonntag, Kai-Christian or"
"AU=Sordillo, Joanne or"
"AU=Sorensen, Glorian or"
"AU=Sorger, Peter or"
"AU=III, Sulpicio or"
"AU=Sosnovik, David or"
"AU=Soto, Oscar or"
"AU=Soukas, Alexander or"
"AU=Soul, Janet or"
"AU=Soumerai, Stephen or"
"AU=Souter, Irene or"
"AU=Spack, Norman or"
"AU=Sparrow, Joshua or"
"AU=Spealman, Roger or"
"AU=Specht, Michelle or"
"AU=Spector, Myron or"
"AU=Speizer, Frank or"
"AU=Spence, Sarah or"
"AU=Spencer, Kevin or"
"AU=Spencer, Lisa or"
"AU=Spencer, Thomas or"
"AU=Spengler, John or"
"AU=Spentzos, Dimitrios or"
"AU=Sperling, Reisa or"
"AU=Spiegel, Joan or"
"AU=Spiegelman, Bruce or"
"AU=Spiegelman, Donna or"
"AU=Spirn, Paul or"
"AU=Spite, Matthew or"
"AU=Spitzer, Thomas or"
"AU=Sprich, Susan or"
"AU=Springer, Michael or"
"AU=Springer, Timothy or"
"AU=Srivastava, Amitabh or"
"AU=Sromek, Anna or"
"AU=Stack, Anne or"
"AU=Stacy, Rebecca or"
"AU=Stafford, Diane or"
"AU=Stahl, Gregory or"
"AU=III, John or"
"AU=Staley, Kevin or"
"AU=Stamoulis, Caterina or"
"AU=Stampfer, Meir or"
"AU=Stankiewicz, James or"
"AU=Stankovic, Konstantina or"
"AU=Stanley, Takara or"
"AU=Stanton, Robert or"
"AU=Starmer, Amy or"
"AU=Starnbach, Michael or"
"AU=Stashenko, Philip or"
"AU=Stead, Wendy or"
"AU=Stearns, Dana or"
"AU=Stecker, Michael or"
"AU=Steele, David or"
"AU=Steele, Graeme or"
"AU=Steen, Hanno or"
"AU=Steensma, David or"
"AU=Steer, Michael or"
"AU=Steere, Allen or"
"AU=Stefanovich, Peter or"
"AU=Stegmaier, Kimberly or"
"AU=Steigner, Michael or"
"AU=Steil, Garry or"
"AU=Stein, Cynthia or"
"AU=Stein, Marion or"
"AU=Stein, Michelle or"
"AU=Stein-Streilein, Joan or"
"AU=Steinbrook, Richard or"
"AU=Steinhauser, Matthew or"
"AU=Steinhoff, Mark or"
"AU=Steinman, Theodore or"
"AU=Stelluto, Michael or"
"AU=Stemmer-Rachamimov, Anat or"
"AU=Stephen, Antonia or"
"AU=Stephenson, Kathryn or"
"AU=Stern, Emily or"
"AU=Stern, Robert or"
"AU=Stern, Theodore or"
"AU=Stevens, Beth or"
"AU=Stevens, Richard or"
"AU=Stevenson, Lynne or"
"AU=Stevenson, Mary or"
"AU=Stevenson, William or"
"AU=Stewart, Elizabeth or"
"AU=Stewart, Jane or"
"AU=Stickgold, Robert or"
"AU=Stiles, Charles or"
"AU=Stillman, Isaac or"
"AU=Stippler, Martina or"
"AU=Jr., Frederick or"
"AU=Stoeckle, John or"
"AU=Stoler, Joan or"
"AU=Stolyar, Arkadiy or"
"AU=Stone, Alan or"
"AU=Stone, James or"
"AU=Stone, John or"
"AU=Stone, Michael or"
"AU=Stone, Peter or"
"AU=Stone, Richard or"
"AU=Stone, Scellig or"
"AU=Stone, Valerie or"
"AU=Stone, William or"
"AU=Stossel, Thomas or"
"AU=Stoto, Michael or"
"AU=Stott, Shannon or"
"AU=Stoughton, Julianne or"
"AU=Stout, Natasha or"
"AU=Stowell, Christopher or"
"AU=Stracciolini, Andrea or"
